full_path,domain,label_prod_code,splimprint,is_front,reader,pred_raw,exact,side_match,token_recall,token_set,cer,contains,pred_norm,gt_norm
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00007-4892-20_PART_1_OF_1_CHAL10_SB_BE18DF56.jpg,reference,7-4892,SB;4892,False,qwen,4892,0,1,0.5,0,0.3333333333333333,0,4892,SB 4892
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00007-4892-20_PART_1_OF_1_CHAL10_SF_BE18DF56.jpg,reference,7-4892,SB;4892,True,qwen,SB,0,1,0.5,0,0.6666666666666666,0,SB,SB 4892
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00023-9350-07_PART_1_OF_1_CHAL10_SB_D4196A7B.jpg,reference,23-9350,SAN;60,False,qwen,Orange,0,0,0.0,0,0.8,0,ORANGE,SAN 60
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00023-9350-07_PART_1_OF_1_CHAL10_SF_D4196A7B.jpg,reference,23-9350,SAN;60,True,qwen,SAN 60,1,1,1.0,1,0.0,1,SAN 60,SAN 60
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00037-2250-10_PART_1_OF_1_CHAL10_SB_BD1D5EFA.jpg,reference,37-2250,SOMA;250,False,qwen,,0,0,0.0,0,1.0,0,,SOMA 250
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00037-2250-10_PART_1_OF_1_CHAL10_SF_BD1D5EFA.jpg,reference,37-2250,SOMA;250,True,qwen,SOMA 250,1,1,1.0,1,0.0,1,SOMA 250,SOMA 250
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00054-0017-25_PART_1_OF_1_CHAL10_SB_F7217BFB.jpg,reference,54-17,54;899,False,qwen,,0,0,0.0,0,1.0,0,,54 899
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00054-0017-25_PART_1_OF_1_CHAL10_SF_F7217BFB.jpg,reference,54-17,54;899,True,qwen,54 899,1,1,1.0,1,0.0,1,54 899,54 899
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00054-0166-25_PART_1_OF_1_CHAL10_SB_6A1DB56D.jpg,reference,54-166,54;135,False,qwen,,0,0,0.0,0,1.0,0,,54 135
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00054-0166-25_PART_1_OF_1_CHAL10_SF_6A1DB56D.jpg,reference,54-166,54;135,True,qwen,54135,0,0,0.0,0,0.0,1,54135,54 135
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00054-4182-25_PART_1_OF_1_CHAL10_SB_77233BF9.jpg,reference,54-4182,54;943,False,qwen,Pink,0,0,0.0,0,1.0,0,PINK,54 943
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00054-4182-25_PART_1_OF_1_CHAL10_SF_77233BF9.jpg,reference,54-4182,54;943,True,qwen,54943,0,0,0.0,0,0.0,1,54943,54 943
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00056-0176-70_PART_1_OF_1_CHAL10_SB_99134CAA.jpg,reference,56-176,2;1;2;COUMADIN,False,qwen,,0,0,0.0,0,1.0,0,,2 1 2 COUMADIN
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00056-0176-70_PART_1_OF_1_CHAL10_SF_99134CAA.jpg,reference,56-176,2;1;2;COUMADIN,True,qwen,COUMADIN 2 2,0,0,0.75,0,0.45454545454545453,0,COUMADIN 2 2,2 1 2 COUMADIN
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00062-2085-12_PART_1_OF_1_CHAL10_SB_06130328.jpg,reference,62-2085,A,False,qwen,,0,0,0.0,0,1.0,0,,A
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00062-2085-12_PART_1_OF_1_CHAL10_SF_06130328.jpg,reference,62-2085,A,True,qwen,A,1,1,1.0,1,0.0,1,A,A
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00069-4210-30_PART_1_OF_1_CHAL10_SB_641DB26D.jpg,reference,69-4210,VGR50;Pfizer,False,qwen,VCR50,0,0,0.0,0,0.6363636363636364,0,VCR50,VGR50 PFIZER
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00069-4210-30_PART_1_OF_1_CHAL10_SF_641DB26D.jpg,reference,69-4210,VGR50;Pfizer,True,qwen,Pfizer,0,1,0.5,0,0.45454545454545453,0,PFIZER,VGR50 PFIZER
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00074-5182-19_PART_1_OF_1_CHAL10_SB_AF1D57AA.jpg,reference,74-5182,SYNTHROID;75,False,qwen,75,0,1,0.5,0,0.8181818181818182,0,75,SYNTHROID 75
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00074-5182-19_PART_1_OF_1_CHAL10_SF_AF1D57AA.jpg,reference,74-5182,SYNTHROID;75,True,qwen,GYNTHROD,0,0,0.0,0,0.36363636363636365,0,GYNTHROD,SYNTHROID 75
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00074-6594-90_PART_1_OF_1_CHAL10_SB_AB1D55FA.jpg,reference,74-6594,SYNTHROID;88,False,qwen,88,0,1,0.5,0,0.8181818181818182,0,88,SYNTHROID 88
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00074-6594-90_PART_1_OF_1_CHAL10_SF_AB1D55FA.jpg,reference,74-6594,SYNTHROID;88,True,qwen,GYNTHROID,0,0,0.0,0,0.2727272727272727,0,GYNTHROID,SYNTHROID 88
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00074-7068-19_PART_1_OF_1_CHAL10_SB_A31D51AA.jpg,reference,74-7068,SYNTHROID;125,False,qwen,125,0,1,0.5,0,0.75,0,125,SYNTHROID 125
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00074-7068-19_PART_1_OF_1_CHAL10_SF_A31D51AA.jpg,reference,74-7068,SYNTHROID;125,True,qwen,Synthroid,0,1,0.5,0,0.25,0,SYNTHROID,SYNTHROID 125
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00075-7700-60_PART_1_OF_1_CHAL10_SB_E51C72E3.jpg,reference,75-7700,RPR;202,False,qwen,,0,0,0.0,0,1.0,0,,RPR 202
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00075-7700-60_PART_1_OF_1_CHAL10_SF_E51C72E3.jpg,reference,75-7700,RPR;202,True,qwen,RPR 202,1,1,1.0,1,0.0,1,RPR 202,RPR 202
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00078-0358-34_PART_1_OF_1_CHAL10_SB_EA15750B.jpg,reference,78-358,NVR;DV,False,qwen,NVR,0,1,0.5,0,0.4,0,NVR,NVR DV
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00078-0358-34_PART_1_OF_1_CHAL10_SF_EA15750B.jpg,reference,78-358,NVR;DV,True,qwen,DV,0,1,0.5,0,0.6,0,DV,NVR DV
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00078-0359-34_PART_1_OF_1_CHAL10_SB_EC15765B.jpg,reference,78-359,NVR;DX,False,qwen,NVR,0,1,0.5,0,0.4,0,NVR,NVR DX
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00078-0359-34_PART_1_OF_1_CHAL10_SF_EC15765B.jpg,reference,78-359,NVR;DX,True,qwen,DX,0,1,0.5,0,0.6,0,DX,NVR DX
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00078-0486-15_PART_1_OF_1_CHAL10_SB_E61D736B.jpg,reference,78-486,NVR;IU,False,qwen,IU,0,1,0.5,0,0.6,0,IU,NVR IU
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00078-0486-15_PART_1_OF_1_CHAL10_SF_E61D736B.jpg,reference,78-486,NVR;IU,True,qwen,N4R,0,0,0.0,0,0.6,0,N4R,NVR IU
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00078-0521-15_PART_1_OF_1_CHAL10_SB_E51D72AB.jpg,reference,78-521,NVR;LCI,False,qwen,LCI,0,1,0.5,0,0.5,0,LCI,NVR LCI
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00078-0521-15_PART_1_OF_1_CHAL10_SF_E51D72AB.jpg,reference,78-521,NVR;LCI,True,qwen,NYR,0,0,0.0,0,0.6666666666666666,0,NYR,NVR LCI
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0027-01_PART_1_OF_1_CHAL10_SB_1D298EAC.jpg,reference,93-27,93;27,False,qwen,,0,0,0.0,0,1.0,0,,93 27
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0027-01_PART_1_OF_1_CHAL10_SF_1D298EAC.jpg,reference,93-27,93;27,True,qwen,9327,0,0,0.0,0,0.0,1,9327,93 27
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0039-01_PART_1_OF_1_CHAL10_SB_4F29A7CD.jpg,reference,93-39,9;3;39,False,qwen,39,0,1,0.3333333333333333,0,0.5,0,39,9 3 39
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0039-01_PART_1_OF_1_CHAL10_SF_4F29A7CD.jpg,reference,93-39,9;3;39,True,qwen,93,0,0,0.0,0,0.5,0,93,9 3 39
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0051-01_PART_1_OF_1_CHAL10_SB_3E281F50.jpg,reference,93-51,TV;51,False,qwen,51,0,1,0.5,0,0.5,0,51,TV 51
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0051-01_PART_1_OF_1_CHAL10_SB_A022D026.jpg,reference,93-51,TV;51,False,qwen,51,0,1,0.5,0,0.5,0,51,TV 51
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0051-01_PART_1_OF_1_CHAL10_SF_3E281F50.jpg,reference,93-51,TV;51,True,qwen,TV,0,1,0.5,0,0.5,0,TV,TV 51
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0051-01_PART_1_OF_1_CHAL10_SF_A022D026.jpg,reference,93-51,TV;51,True,qwen,93,0,0,0.0,0,1.0,0,93,TV 51
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0083-98_PART_1_OF_1_CHAL10_SB_3B299DDC.jpg,reference,93-83,93;83,False,qwen,83,0,1,0.5,0,0.5,0,83,93 83
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0083-98_PART_1_OF_1_CHAL10_SF_3B299DDC.jpg,reference,93-83,93;83,True,qwen,93,0,1,0.5,0,0.5,0,93,93 83
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0109-01_PART_1_OF_1_CHAL10_SB_40202051.jpg,reference,93-109,109;TEVA,False,qwen,,0,0,0.0,0,1.0,0,,109 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0109-01_PART_1_OF_1_CHAL10_SF_40202051.jpg,reference,93-109,109;TEVA,True,qwen,T 109,0,0,0.5,0,0.7142857142857143,0,T 109,109 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0174-56_PART_1_OF_1_CHAL10_SB_96294B5A.jpg,reference,93-174,174;93,False,qwen,174,0,1,0.5,0,0.4,0,174,174 93
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0174-56_PART_1_OF_1_CHAL10_SF_96294B5A.jpg,reference,93-174,174;93,True,qwen,93,0,1,0.5,0,0.6,0,93,174 93
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0199-01_PART_1_OF_1_CHAL10_SB_B6295B4A.jpg,reference,93-199,9;3;199,False,qwen,199,0,1,0.3333333333333333,0,0.4,0,199,9 3 199
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0199-01_PART_1_OF_1_CHAL10_SB_CD266683.jpg,reference,93-199,9;3;199,False,qwen,199,0,1,0.3333333333333333,0,0.4,0,199,9 3 199
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0199-01_PART_1_OF_1_CHAL10_SF_B6295B4A.jpg,reference,93-199,9;3;199,True,qwen,93,0,0,0.0,0,0.6,0,93,9 3 199
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0199-01_PART_1_OF_1_CHAL10_SF_CD266683.jpg,reference,93-199,9;3;199,True,qwen,93,0,0,0.0,0,0.6,0,93,9 3 199
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0308-01_PART_1_OF_1_CHAL10_SB_342B1A18.jpg,reference,93-308,93;308,False,qwen,,0,0,0.0,0,1.0,0,,93 308
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0308-01_PART_1_OF_1_CHAL10_SF_342B1A18.jpg,reference,93-308,93;308,True,qwen,93 308,1,1,1.0,1,0.0,1,93 308,93 308
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0463-01_PART_1_OF_1_CHAL10_SB_5429AA3D.jpg,reference,93-463,9;3;463,False,qwen,463,0,1,0.3333333333333333,0,0.4,0,463,9 3 463
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0463-01_PART_1_OF_1_CHAL10_SF_5429AA3D.jpg,reference,93-463,9;3;463,True,qwen,9 3,0,0,0.6666666666666666,0,0.6,0,9 3,9 3 463
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0536-01_PART_1_OF_1_CHAL10_SB_992B4CEA.jpg,reference,93-536,93;536,False,qwen,536,0,1,0.5,0,0.4,0,536,93 536
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0536-01_PART_1_OF_1_CHAL10_SF_992B4CEA.jpg,reference,93-536,93;536,True,qwen,93,0,1,0.5,0,0.6,0,93,93 536
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0657-01_PART_1_OF_1_CHAL10_SB_302B1808.jpg,reference,93-657,93;657,False,qwen,93 657,1,1,1.0,1,0.0,1,93 657,93 657
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0657-01_PART_1_OF_1_CHAL10_SF_302B1808.jpg,reference,93-657,93;657,True,qwen,93 657,1,1,1.0,1,0.0,1,93 657,93 657
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0658-01_PART_1_OF_1_CHAL10_SB_2B2B15C8.jpg,reference,93-658,93;658,False,qwen,RED,0,0,0.0,0,1.0,0,RED,93 658
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0658-01_PART_1_OF_1_CHAL10_SF_2B2B15C8.jpg,reference,93-658,93;658,True,qwen,93 658,1,1,1.0,1,0.0,1,93 658,93 658
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0733-01_PART_1_OF_1_CHAL10_SB_1E210F08.jpg,reference,93-733,93;733,False,qwen,,0,0,0.0,0,1.0,0,,93 733
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0733-01_PART_1_OF_1_CHAL10_SB_672B3399.jpg,reference,93-733,93;733,False,qwen,Pink,0,0,0.0,0,1.0,0,PINK,93 733
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0733-01_PART_1_OF_1_CHAL10_SF_1E210F08.jpg,reference,93-733,93;733,True,qwen,93 123,0,0,0.5,0,0.4,0,93 123,93 733
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0733-01_PART_1_OF_1_CHAL10_SF_672B3399.jpg,reference,93-733,93;733,True,qwen,93 23,0,0,0.5,0,0.4,0,93 23,93 733
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0753-01_PART_1_OF_1_CHAL10_SB_A526D2E6.jpg,reference,93-753,753;TEVA,False,qwen,753,0,1,0.5,0,0.5714285714285714,0,753,753 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0753-01_PART_1_OF_1_CHAL10_SF_A526D2E6.jpg,reference,93-753,753;TEVA,True,qwen,TEVA,0,1,0.5,0,0.42857142857142855,0,TEVA,753 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0784-06_PART_1_OF_1_CHAL10_SB_3D2B1E98.jpg,reference,93-784,93;784,False,qwen,,0,0,0.0,0,1.0,0,,93 784
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0784-06_PART_1_OF_1_CHAL10_SF_3D2B1E98.jpg,reference,93-784,93;784,True,qwen,93 784,1,1,1.0,1,0.0,1,93 784,93 784
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0787-01_PART_1_OF_1_CHAL10_SB_AE26D766.jpg,reference,93-787,787;TEVA,False,qwen,787,0,1,0.5,0,0.5714285714285714,0,787,787 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0787-01_PART_1_OF_1_CHAL10_SF_AE26D766.jpg,reference,93-787,787;TEVA,True,qwen,TEVA,0,1,0.5,0,0.42857142857142855,0,TEVA,787 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0810-01_PART_1_OF_1_CHAL10_SB_24231228.jpg,reference,93-810,TEVA;10mg;0810,False,qwen,Orange,0,0,0.0,0,0.8333333333333334,0,ORANGE,TEVA 10MG 0810
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0810-01_PART_1_OF_1_CHAL10_SB_34271A58.jpg,reference,93-810,TEVA;10mg;0810,False,qwen,Orange,0,0,0.0,0,0.8333333333333334,0,ORANGE,TEVA 10MG 0810
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0810-01_PART_1_OF_1_CHAL10_SF_24231228.jpg,reference,93-810,TEVA;10mg;0810,True,qwen,10 mg 93 6 810,0,0,0.0,0,0.5833333333333334,0,10 MG 93 6 810,TEVA 10MG 0810
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0810-01_PART_1_OF_1_CHAL10_SF_34271A58.jpg,reference,93-810,TEVA;10mg;0810,True,qwen,TEVA 10mg 0810,1,1,1.0,1,0.0,1,TEVA 10MG 0810,TEVA 10MG 0810
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0926-06_PART_1_OF_1_CHAL10_SB_9826CC56.jpg,reference,93-926,926;TEVA,False,qwen,926,0,1,0.5,0,0.5714285714285714,0,926,926 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0926-06_PART_1_OF_1_CHAL10_SF_9826CC56.jpg,reference,93-926,926;TEVA,True,qwen,TEVA,0,1,0.5,0,0.42857142857142855,0,TEVA,926 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0983-01_PART_1_OF_1_CHAL10_SB_7A29BD5D.jpg,reference,93-983,93;983,False,qwen,983,0,1,0.5,0,0.4,0,983,93 983
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-0983-01_PART_1_OF_1_CHAL10_SF_7A29BD5D.jpg,reference,93-983,93;983,True,qwen,93,0,1,0.5,0,0.6,0,93,93 983
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-1061-01_PART_1_OF_1_CHAL10_SB_9329C9EE.jpg,reference,93-1061,93;61,False,qwen,,0,0,0.0,0,1.0,0,,93 61
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-1061-01_PART_1_OF_1_CHAL10_SF_9329C9EE.jpg,reference,93-1061,93;61,True,qwen,9361,0,0,0.0,0,0.0,1,9361,93 61
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-1063-01_PART_1_OF_1_CHAL10_SB_22269114.jpg,reference,93-1063,93;63,False,qwen,,0,0,0.0,0,1.0,0,,93 63
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-1063-01_PART_1_OF_1_CHAL10_SB_A029D07E.jpg,reference,93-1063,93;63,False,qwen,,0,0,0.0,0,1.0,0,,93 63
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-1063-01_PART_1_OF_1_CHAL10_SF_22269114.jpg,reference,93-1063,93;63,True,qwen,9363,0,0,0.0,0,0.0,1,9363,93 63
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-1063-01_PART_1_OF_1_CHAL10_SF_A029D07E.jpg,reference,93-1063,93;63,True,qwen,9363,0,0,0.0,0,0.0,1,9363,93 63
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-1118-01_PART_1_OF_1_CHAL10_SB_D32969BB.jpg,reference,93-1118,93;1118,False,qwen,1118,0,1,0.5,0,0.3333333333333333,0,1118,93 1118
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-1118-01_PART_1_OF_1_CHAL10_SF_D32969BB.jpg,reference,93-1118,93;1118,True,qwen,93,0,1,0.5,0,0.6666666666666666,0,93,93 1118
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-1172-01_PART_1_OF_1_CHAL10_SB_CC2DE65F.jpg,reference,93-1172,93;1172,False,qwen,1172,0,1,0.5,0,0.3333333333333333,0,1172,93 1172
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-1172-01_PART_1_OF_1_CHAL10_SF_CC2DE65F.jpg,reference,93-1172,93;1172,True,qwen,93,0,1,0.5,0,0.6666666666666666,0,93,93 1172
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-1177-01_PART_1_OF_1_CHAL10_SB_4F2B27C9.jpg,reference,93-1177,93;1177,False,qwen,1177,0,1,0.5,0,0.3333333333333333,0,1177,93 1177
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-1177-01_PART_1_OF_1_CHAL10_SF_4F2B27C9.jpg,reference,93-1177,93;1177,True,qwen,93,0,1,0.5,0,0.6666666666666666,0,93,93 1177
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-2046-56_PART_1_OF_1_CHAL10_SB_EE29773B.jpg,reference,93-2046,ACTOS;45,False,qwen,45,0,1,0.5,0,0.7142857142857143,0,45,ACTOS 45
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-2046-56_PART_1_OF_1_CHAL10_SF_EE29773B.jpg,reference,93-2046,ACTOS;45,True,qwen,ACTOS,0,1,0.5,0,0.2857142857142857,0,ACTOS,ACTOS 45
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-2048-56_PART_1_OF_1_CHAL10_SB_632B3189.jpg,reference,93-2048,ACTOS;15,False,qwen,15,0,1,0.5,0,0.7142857142857143,0,15,ACTOS 15
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-2048-56_PART_1_OF_1_CHAL10_SF_632B3189.jpg,reference,93-2048,ACTOS;15,True,qwen,ACTOS,0,1,0.5,0,0.2857142857142857,0,ACTOS,ACTOS 15
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-2055-06_PART_1_OF_1_CHAL10_SB_B12B588A.jpg,reference,93-2055,DT,False,qwen,,0,0,0.0,0,1.0,0,,DT
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-2055-06_PART_1_OF_1_CHAL10_SF_B12B588A.jpg,reference,93-2055,DT,True,qwen,DT,1,1,1.0,1,0.0,1,DT,DT
